establishments_type,name,latitude,longitude,municipality_code,importance,name_reprocessed
hotel,La Belle Étape (Hôtel),48.3922776,2.3929175,91359,0.05,La Belle Étape 
hotel,Holiday Inn (Hôtel),45.7720585,4.7911934,69244,0.05,Holiday Inn 
hotel,Le Pont de l'Ouysse (Hôtel),44.8443095,1.5504938,46144,0.05,Le Pont de l'Ouysse 
hotel,Le Montespan (Hôtel),46.402483,0.715656,86140,0.05,Le Montespan 
hotel,Atipik Hotel Alexandra,45.9013237,6.1251647,74010,0.05,Atipik Hotel Alexandra
hotel,bonpasteur-hostellerie (Hôtel),47.4709874,-0.5700493,49007,0.05,bonpasteur-hostellerie 
hotel,Hôtel Narev's,43.776799,7.5036578,06083,0.05,Hôtel Narev's
hotel,Hôtel Left Bank Saint-Germain,48.8531911,2.3386874,75056,0.05,Hôtel Left Bank Saint-Germain
hotel,Hôtel Ibis Paris Avenue de la République,48.8663164,2.3679812,75056,0.05,Hôtel Ibis Paris Avenue de la République
hotel,Serotel Lutece (Hôtel),48.8400311,2.3458668,75056,0.05,Serotel Lutece 
hotel,Sous les figuiers (Hôtel),43.7913137,4.8311291,13100,0.05,Sous les figuiers 
hotel,B&b Hôtel Lyon Centre Gambetta,45.7512586,4.8552125,69123,0.05,B&b Hôtel Lyon Centre Gambetta
hotel,Hôtel ibis Paris Bastille Faubourg-Saint-Antoine,48.8517596,2.3787578,75056,0.05,Hôtel ibis Paris Bastille Faubourg-Saint-Antoine
hotel,Villa Madame (Hôtel),48.8488159,2.3316076,75056,0.05,Villa Madame 
hotel,Hôtel Mercure Paris Bastille Marais,48.8571287,2.380612,75056,0.05,Hôtel Mercure Paris Bastille Marais
hotel,Hôtel Excelsior Latin,48.8481398,2.3419724,75056,0.05,Hôtel Excelsior Latin
hotel,Hôtel de Buci,48.8538146,2.3367018,75056,0.05,Hôtel de Buci
hotel,Madison Hotel,48.8532615,2.3344499,75056,0.05,Madison Hotel
hotel,Hôtel Da Vinci,48.8566095,2.3319873,75056,0.05,Hôtel Da Vinci
hotel,Hôtel Baume,48.850179,2.3391975,75056,0.05,Hôtel Baume
hotel,Hôtel Franklin Roosevelt,48.8677851,2.3032087,75056,0.05,Hôtel Franklin Roosevelt
hotel,Hôtel Mercure Paris Opéra Louvre,48.8711495,2.339569,75056,0.05,Hôtel Mercure Paris Opéra Louvre
hotel,Hôtel Dupond Smith,48.8579077,2.3571918,75056,0.05,Hôtel Dupond Smith
hotel,L'Aigle (Hôtel),48.8494874,2.3853534,75056,0.05,L'Aigle 
hotel,Hôtel Appia,48.8783634,2.3570275,75056,0.05,Hôtel Appia
hotel,Hôtel Novotel Paris Les Halles,48.8608981,2.3463825,75056,0.05,Hôtel Novotel Paris Les Halles
hotel,Hôtel de France Invalides,48.8534843,2.3093337,75056,0.05,Hôtel de France Invalides
hotel,Hôtel Récamier,48.8504416,2.3344586,75056,0.05,Hôtel Récamier
hotel,Hôtel U Palazzu,42.2312014,9.1728904,2B341,0.05,Hôtel U Palazzu
hotel,Balnéo Aladin (Hôtel),42.8896004,-0.1142368,65138,0.05,Balnéo Aladin 
hotel,Chalet Ventoux Serein (Hôtel),44.1838302,5.2640084,84015,0.05,Chalet Ventoux Serein 
hotel,Hôtel de la Couronne,46.7604549,6.3900139,25318,0.05,Hôtel de la Couronne
hotel,OKKO Hôtels,48.8873556,2.1731552,92063,0.05,OKKO Hôtels
hotel,Ibis Budget (Hôtel),48.7891043,2.0356223,78423,0.05,Ibis Budget 
hotel,Château d'Anthès (Hôtel),47.8885498,7.2278401,68315,0.05,Château d'Anthès 
hotel,Ibis Styles (Hôtel),48.9551716,4.3622488,51108,0.05,Ibis Styles 
hotel,Le Carnot (Hôtel),45.4480043,4.3875736,42218,0.05,Le Carnot 
hotel,Hôtel Ibis Budget,48.9016893,2.3602656,93066,0.05,Hôtel Ibis Budget
hotel,Les Acacias (Hôtel),47.065398,-0.8609142,49099,0.05,Les Acacias 
hotel,Inter-Hotel,47.065152,-0.8708473,49099,0.05,Inter-Hotel
hotel,Le Châtelain (Hôtel),49.0399592,6.599782,57209,0.05,Le Châtelain 
hotel,Hôtel de l'Orme,49.0284486,1.148807,27229,0.05,Hôtel de l'Orme
hotel,Les Jardins d'Aliénor (Hôtel),45.8858111,-1.1960015,17093,0.05,Les Jardins d'Aliénor 
hotel,Gîte Saint-Jean (Hôtel),44.3619141,4.8546889,26211,0.05,Gîte Saint-Jean 
hotel,Atlantic Hotel,48.8781231,2.3263636,75056,0.05,Atlantic Hotel
hotel,Hôtel Mercure Paris Opéra Garnier,48.8748982,2.3260331,75056,0.05,Hôtel Mercure Paris Opéra Garnier
hotel,Hôtel Le Vignon,48.8717324,2.3262562,75056,0.05,Hôtel Le Vignon
hotel,Les Jardins de La Villa (Hôtel),48.8595767,2.3241821,75056,0.05,Les Jardins de La Villa 
hotel,La Residence du Vieux Port (Hôtel),43.2965597,5.3727464,13055,0.05,La Residence du Vieux Port 
hotel,Hôtel 7 Eiffel,48.8861314,2.312156,75056,0.05,Hôtel 7 Eiffel
hotel,Hôtel Beauvoir,48.8398907,2.3374089,75056,0.05,Hôtel Beauvoir
hotel,Hôtel Monsieur,48.8735214,2.3216484,75056,0.05,Hôtel Monsieur
hotel,Hôtel Mercure Paris Arc de Triomphe Wagram,48.8760743,2.2961813,75056,0.05,Hôtel Mercure Paris Arc de Triomphe Wagram
hotel,Hôtel Le Mireille,48.8912849,2.3245961,75056,0.05,Hôtel Le Mireille
hotel,Appart'City (Hôtel),48.6781938,2.1745057,91692,0.05,Appart'City 
hotel,La Maison Sur La Sorgue (Hôtel),43.9194994,5.0528319,84054,0.05,La Maison Sur La Sorgue 
hotel,Hôtel Déclic,48.8954892,2.3456068,75056,0.05,Hôtel Déclic
hotel,Le Bois Joli (Hôtel),42.8885137,-0.1138836,65138,0.05,Le Bois Joli 
hotel,Les Eseppes (Hôtel),46.9883016,-2.2922413,85083,0.05,Les Eseppes 
hotel,The Hoxton (Hôtel),48.870201,2.346506,75056,0.05,The Hoxton 
hotel,Hôtel Coeur des Montagnes,45.1430005,5.4802093,38333,0.05,Hôtel Coeur des Montagnes
hotel,Hôtel Levasseur,48.0031207,0.1978552,72181,0.05,Hôtel Levasseur
hotel,Hôtel Baptistin,43.1379179,6.3739984,83070,0.05,Hôtel Baptistin
hotel,Hôtel Ibis Paris Ornano Montmartre Nord 18ème,48.8921294,2.3489558,75056,0.05,Hôtel Ibis Paris Ornano Montmartre Nord 18ème
hotel,Relais de Louailles (Hôtel),47.7923166,-0.2515478,72167,0.05,Relais de Louailles 
hotel,Hôtel du Centre,46.6748359,3.9117419,71227,0.05,Hôtel du Centre
hotel,Le Vermondois (Hôtel),44.8577697,3.204913,48012,0.05,Le Vermondois 
hotel,Hôtel ibis Styles Paris Gare Saint-Lazare,48.8796982,2.3209703,75056,0.05,Hôtel ibis Styles Paris Gare Saint-Lazare
hotel,Hôtel Mayfair Paris,48.8661033,2.3261624,75056,0.05,Hôtel Mayfair Paris
hotel,Hôtel Chateaubriand,48.8732595,2.3025264,75056,0.05,Hôtel Chateaubriand
hotel,Hôtel Le Lion d'Or,42.8891843,-0.1128164,65138,0.05,Hôtel Le Lion d'Or
hotel,Snob Hotel by Elegancia,48.8623339,2.3495043,75056,0.05,Snob Hotel by Elegancia
hotel,Hôtel Juliana Paris,48.8618611,2.3040832,75056,0.05,Hôtel Juliana Paris
hotel,Château des Sept Tours (Hôtel),47.4822094,0.3605264,37086,0.05,Château des Sept Tours 
hotel,Hôtel West End,48.8671535,2.3038748,75056,0.05,Hôtel West End
hotel,Le Marianne Hotel,48.8725879,2.3076104,75056,0.05,Le Marianne Hotel
hotel,La Bellechasse Saint-Germain (Hôtel),48.8596428,2.3241443,75056,0.05,La Bellechasse Saint-Germain 
hotel,Hôtel Square Louvois,48.8684167,2.3367966,75056,0.05,Hôtel Square Louvois
hotel,Le Pradey (Hôtel),48.8644421,2.3315553,75056,0.05,Le Pradey 
hotel,Hôtel Le Pas de l'Ours,42.886205,-0.1128566,65138,0.05,Hôtel Le Pas de l'Ours
hotel,La Villa Haussmann (Hôtel),48.8752929,2.3167096,75056,0.05,La Villa Haussmann 
hotel,Idol Hotel,48.8795063,2.3203278,75056,0.05,Idol Hotel
hotel,Hôtel Molière,48.8653796,2.3362337,75056,0.05,Hôtel Molière
hotel,Hôtel d'Alsace,48.8757417,2.3573843,75056,0.05,Hôtel d'Alsace
hotel,Hôtel Élysées Mermoz,48.8715442,2.3121315,75056,0.05,Hôtel Élysées Mermoz
hotel,Buddha Bar Hotel Paris,48.8694993,2.3206396,75056,0.05,Buddha Bar Hotel Paris
hotel,Aux Poids Lourds (Hôtel),47.2561514,3.6824869,58083,0.05,Aux Poids Lourds 
hotel,La Buissonière (Hôtel),47.2544845,3.679364,58083,0.05,La Buissonière 
hotel,Pastoral (Hôtel),43.7054391,7.2659196,06088,0.05,Pastoral 
hotel,Les Sejours du Grand Stade (Hôtel),48.9237057,2.3646771,93066,0.05,Les Sejours du Grand Stade 
hotel,Hôtel Ducret,46.1944964,5.8174875,01081,0.05,Hôtel Ducret
hotel,Hostellerie du Parc (Hôtel),44.0663654,1.9431382,81045,0.05,Hostellerie du Parc 
hotel,Amadeus (Hôtel),49.1079552,7.0695331,57631,0.05,Amadeus 
hotel,Auberge campagnarde (Hôtel),45.9604326,5.5011779,01155,0.05,Auberge campagnarde 
hotel,Hôtel Saint-Louis,43.2959868,5.3786967,13055,0.05,Hôtel Saint-Louis
hotel,Le Dolmen (Hôtel),45.4505498,4.0795263,42126,0.05,Le Dolmen 
hotel,Auberge du Marais (Hôtel),45.46249,3.989901,42050,0.05,Auberge du Marais 
hotel,Hôtel Poincaré,48.6885494,6.167189,54395,0.05,Hôtel Poincaré
hotel,Le Relais (Hôtel),46.873114,-1.0148741,85109,0.05,Le Relais 
hotel,Ozz (Hôtel),43.7038241,7.2646741,06088,0.05,Ozz 
hotel,Rocaminori Hôtel,47.2341972,-0.2972726,49182,0.05,Rocaminori Hôtel
hotel,Riviera Beach Hotel,43.5177967,6.9396833,06079,0.05,Riviera Beach Hotel
hotel,Inter-hôtel Le Lodge,43.5689726,-1.4426154,40209,0.05,Inter-hôtel Le Lodge
hotel,Le Paquebot (Hôtel),42.5181595,3.1050003,66148,0.05,Le Paquebot 
hotel,Hôtel Les Saules,46.219777,4.9907185,01457,0.05,Hôtel Les Saules
hotel,Hôtel Georges Blanc,46.2203924,4.9890563,01457,0.05,Hôtel Georges Blanc
hotel,Hôtel du Bois Blanc,46.2341386,5.0044113,01457,0.05,Hôtel du Bois Blanc
hotel,Castel Garoupe Axa (Hôtel),43.5530062,7.1321277,06004,0.05,Castel Garoupe Axa 
hotel,Hôtel du Fronton,43.135177,-1.1443659,64327,0.05,Hôtel du Fronton
hotel,Hôtel Terminus Mont Blanc,45.9046261,6.7025721,74236,0.05,Hôtel Terminus Mont Blanc
hotel,Les Pyramides (Hôtel),43.4214854,6.7707289,83118,0.05,Les Pyramides 
hotel,William's Opera (Hôtel),48.8768201,2.3458424,75056,0.05,William's Opera 
hotel,Hôtel Régina & Spa,50.4025997,1.5615409,62108,0.05,Hôtel Régina & Spa
hotel,Logis de France (Hôtel),48.5610024,1.0317193,28373,0.05,Logis de France 
hotel,Hôtel restaurant de la Gare,45.4750099,4.3535887,42330,0.05,Hôtel restaurant de la Gare
hotel,Staycity Aparthotels Marseille,43.3005013,5.3747782,13055,0.05,Staycity Aparthotels Marseille
hotel,Ibis Budget (Hôtel),41.9455797,8.7546122,2A004,0.05,Ibis Budget 
hotel,Hôtel du Golfe,41.5403255,8.8515984,2A272,0.05,Hôtel du Golfe
hotel,Brit Hotel,45.1596178,5.7089934,38185,0.05,Brit Hotel
hotel,Le Jardin d’Eden (Hôtel),43.2951328,3.5298674,34003,0.05,Le Jardin d’Eden 
hotel,L'Explorateur (Hôtel),48.903121,7.746336,67303,0.05,L'Explorateur 
hotel,Auberge Sundgovienne (Hôtel),47.6300092,7.2007532,68062,0.05,Auberge Sundgovienne 
hotel,Hôtel Moderne et Pigeon,43.0533941,2.2162139,11206,0.05,Hôtel Moderne et Pigeon
hotel,La Chaumiere (Hôtel),45.9048818,6.7014348,74236,0.05,La Chaumiere 
hotel,B&B Hôtel Grenoble Université,45.1899018,5.7787345,38179,0.05,B&B Hôtel Grenoble Université
hotel,Domaine de la Vallée d'Ax (Hôtel),42.7143222,1.8390778,09032,0.05,Domaine de la Vallée d'Ax 
hotel,Hôtel de la gare,48.5764684,-3.8318556,29151,0.05,Hôtel de la gare
hotel,Hôtel Vertigo,47.3244015,5.0343132,21231,0.05,Hôtel Vertigo
hotel,Hôtel Restaurant RITTER HOFT,48.8998366,7.7430068,67303,0.05,Hôtel Restaurant RITTER HOFT
hotel,Château de Saint-Victor (Hôtel),44.0414233,4.4838562,30301,0.05,Château de Saint-Victor 
hotel,Hôtel Aladin,49.1870505,6.9009714,57227,0.05,Hôtel Aladin
hotel,Auberge du Poids Public (Hôtel),43.4498136,1.8852438,31478,0.05,Auberge du Poids Public 
hotel,123 Sébastopol (Hôtel),48.8676472,2.3530399,75056,0.05,123 Sébastopol 
hotel,Hôtel Hermès,43.6523858,1.4254728,31555,0.05,Hôtel Hermès
hotel,L'hôtellerie,44.520863,6.1516437,05140,0.05,L'hôtellerie
hotel,Hôtel Rotonde,48.7063559,2.3630772,91479,0.05,Hôtel Rotonde
hotel,Hôtel du Mont Doré,48.8837106,2.3227163,75056,0.05,Hôtel du Mont Doré
hotel,Hôtel des Batignolles,48.8849934,2.3211007,75056,0.05,Hôtel des Batignolles
hotel,hôtellerie,43.7529835,7.3816779,06149,0.05,hôtellerie
hotel,Home Latin (Hôtel),48.8499249,2.3462523,75056,0.05,Home Latin 
hotel,Quality Suites (Hôtel),45.7406263,4.8339468,69123,0.05,Quality Suites 
hotel,Marignan (Hôtel),48.8498614,2.3465433,75056,0.05,Marignan 
hotel,Le Fanal (Hôtel),42.5363247,3.0562006,66008,0.05,Le Fanal 
hotel,Hôtel du Chasseur,48.5325848,7.7195,67218,0.05,Hôtel du Chasseur
hotel,Hôtel Art & Seine,49.4389431,1.0920081,76540,0.05,Hôtel Art & Seine
hotel,Le Mas de Fanny (Hôtel),44.4123989,4.8214163,26073,0.05,Le Mas de Fanny 
hotel,Ibis budget Antony Massy (Hôtel),48.7358066,2.3144532,92002,0.05,Ibis budget Antony Massy 
hotel,L'Oasis (Hôtel),42.5374119,3.0546393,66008,0.05,L'Oasis 
hotel,Hôtel Port-Royal,48.8371263,2.350581,75056,0.05,Hôtel Port-Royal
hotel,Le refuge de l'éterlou (Hôtel),44.6881819,5.8955717,05139,0.05,Le refuge de l'éterlou 
hotel,Le Clos Guivet (Hôtel),48.2938675,4.070777,10387,0.05,Le Clos Guivet 
hotel,Plage des Pins (Hôtel),42.5571039,3.0460918,66008,0.05,Plage des Pins 
hotel,Hôtel Eurica,45.4527812,6.5650829,73057,0.05,Hôtel Eurica
hotel,Les Suites (Hôtel),42.5243395,3.082721,66053,0.05,Les Suites 
hotel,La Dorade (Hôtel),42.4413031,3.1652155,66048,0.05,La Dorade 
hotel,Royal Regency (Hôtel),48.8482958,2.4503852,94080,0.05,Royal Regency 
hotel,Hôtel du Golf,48.7491985,1.9242277,78168,0.05,Hôtel du Golf
hotel,U Paradisu (Hôtel),42.1651604,8.794904,2A348,0.05,U Paradisu 
hotel,Mendi Bichta (Hôtel),43.3611136,-1.7002,64545,0.05,Mendi Bichta 
hotel,Hôtel de France,48.9089523,2.3325697,93070,0.05,Hôtel de France
hotel,Le Saint-Elme (Hôtel),42.5167376,3.1053759,66148,0.05,Le Saint-Elme 
hotel,Hôtel,44.8582588,5.9775308,38469,0.05,Hôtel
hotel,La Flanerie (Hôtel),43.5291492,1.4299369,31575,0.05,La Flanerie 
hotel,Château Mont-Dol (Hôtel),48.5702258,-1.7701569,35186,0.05,Château Mont-Dol 
hotel,Hôtel Clos de l'Orgerie,47.8097332,-0.7069647,53062,0.05,Hôtel Clos de l'Orgerie
hotel,Hôtel des Augustins,43.5268953,5.4471923,13001,0.05,Hôtel des Augustins
hotel,Hôtel de l'Oasis,43.2985522,5.3807319,13055,0.05,Hôtel de l'Oasis
hotel,hÔTEL CAFÉ tm,43.3009132,5.3778442,13055,0.05,hÔTEL CAFÉ tm
hotel,Hôtel ParKest,45.7251307,4.9766271,69277,0.05,Hôtel ParKest
hotel,La Vigie (Hôtel),42.4402738,3.1684073,66048,0.05,La Vigie 
hotel,Hôtel Colorado,45.3848824,2.0596543,19176,0.05,Hôtel Colorado
hotel,Le Bon Port (Hôtel),42.5240834,3.0894087,66053,0.05,Le Bon Port 
hotel,Escale Oceania (Hôtel),47.7512388,-3.362774,56121,0.05,Escale Oceania 
hotel,Hôtel Saint-Marc,48.870837,2.338323,75056,0.05,Hôtel Saint-Marc
hotel,Le Danieli (Hôtel),50.7220985,1.607614,62160,0.05,Le Danieli 
hotel,La Magnaneraie (Hôtel),43.9661388,4.7881722,30351,0.05,La Magnaneraie 
hotel,Hôtel du Commerce,46.0292618,2.8198974,63354,0.05,Hôtel du Commerce
hotel,Hôtel du Berry,46.5471356,2.3446442,18083,0.05,Hôtel du Berry
hotel,Marina Hotel Club,43.2638808,6.5839326,83042,0.05,Marina Hotel Club
hotel,Hostellerie des Châteaux & SPA (Hôtel),48.4568521,7.4224835,67368,0.05,Hostellerie des Châteaux & SPA 
hotel,Geoffroy Marie Opera (Hôtel),48.8735973,2.3440859,75056,0.05,Geoffroy Marie Opera 
hotel,Inter-Hotel,48.0344831,-1.7125952,35066,0.05,Inter-Hotel
hotel,La Villa Lorraine (Hôtel),48.6738958,5.8884237,54528,0.05,La Villa Lorraine 
hotel,Vacanciel (Hôtel),43.0901461,6.0925671,83034,0.05,Vacanciel 
hotel,Arvor (Hôtel),47.7408485,-3.3654615,56121,0.05,Arvor 
hotel,Le Bon Moine (Hôtel),49.252557,4.0283706,51454,0.05,Le Bon Moine 
hotel,Castel Fleuri (Hôtel),47.402519,0.6864186,37261,0.05,Castel Fleuri 
hotel,Hôtel Le Mirador,43.2777361,3.3637108,34209,0.05,Hôtel Le Mirador
hotel,Hôtel du Nord le pari vélo,48.8702809,2.3620203,75056,0.05,Hôtel du Nord le pari vélo
hotel,Novotel (Hôtel),49.2613369,4.0245924,51454,0.05,Novotel 
hotel,Kyriad (Hôtel),49.2541079,4.0251967,51454,0.05,Kyriad 
hotel,Autre Mer (Hôtel),47.0035424,-2.2436598,85163,0.05,Autre Mer 
hotel,Hostellerie de la Tour (Hôtel),43.7262158,4.7026816,13038,0.05,Hostellerie de la Tour 
hotel,Hôtel Palacito,43.4820414,-1.5618977,64122,0.05,Hôtel Palacito
hotel,Central Hôtel,46.3210775,-0.4622682,79191,0.05,Central Hôtel
hotel,Hostellerie de la Gabelle (Hôtel),47.3638708,-1.0138923,49244,0.05,Hostellerie de la Gabelle 
hotel,Villa Odette (Hôtel),49.3576642,0.0737654,14220,0.05,Villa Odette 
hotel,Sofiane (Hôtel),48.852643,2.3978157,75056,0.05,Sofiane 
hotel,Hôtel Bellan,48.8666655,2.3457501,75056,0.05,Hôtel Bellan
hotel,Hôtel Galilée,43.9106991,5.7156966,04192,0.05,Hôtel Galilée
hotel,Hôtel de l'Observatoire,43.910262,5.7157809,04192,0.05,Hôtel de l'Observatoire
hotel,Zora (Hôtel),48.8664917,2.346762,75056,0.05,Zora 
hotel,Maison Allene (Hôtel),43.201433,2.7575988,11203,0.05,Maison Allene 
hotel,Hôtel des Berges,48.1837398,7.4323769,68153,0.05,Hôtel des Berges
hotel,Hôtel 5,43.4087769,5.0556512,13056,0.05,Hôtel 5
hotel,Mister Bed City (Hôtel),45.5847372,5.2781606,38053,0.05,Mister Bed City 
hotel,Les Calanques (Hôtel),41.9084598,8.6574688,2A004,0.05,Les Calanques 
hotel,Restaurant Hôtel Beau Rivage,45.0562157,6.0304783,38052,0.05,Restaurant Hôtel Beau Rivage
hotel,Le Grand Hôtel,43.9590282,5.7801283,04088,0.05,Le Grand Hôtel
hotel,Hôtel le Florida,41.9124219,9.1298828,2A359,0.05,Hôtel le Florida
hotel,Logis (Hôtel),43.528868,6.43856,83050,0.05,Logis 
hotel,Les Rois Mages (Hôtel),44.9308448,6.7224459,05085,0.05,Les Rois Mages 
hotel,Chalet Saint-Bernard (Hôtel),44.9313032,6.7234257,05085,0.05,Chalet Saint-Bernard 
hotel,Rouge - Premier Cru - Les Paulands (Hôtel),47.0706235,4.8732532,21010,0.05,Rouge - Premier Cru - Les Paulands 
hotel,Manoir de Moëllien (Hôtel),48.1120718,-4.2333936,29176,0.05,Manoir de Moëllien 
hotel,Hôtel Des Arts Bastille,48.8540849,2.3819815,75056,0.05,Hôtel Des Arts Bastille
hotel,Le Relais d'Auvergne (Hôtel),45.130832,1.6571415,19105,0.05,Le Relais d'Auvergne 
hotel,Villa Andry (Hôtel),49.2888298,-0.2601809,14488,0.05,Villa Andry 
hotel,logis hotel restaurant,47.4204417,0.9816129,37003,0.05,logis hotel restaurant
hotel,Appart à Niort (Hôtel),46.3282548,-0.4524185,79191,0.05,Appart à Niort 
hotel,La Bonne Étoile (Hôtel),48.6517328,-2.0080544,35288,0.05,La Bonne Étoile 
hotel,Hôtel Métropole,50.7240699,1.6050869,62160,0.05,Hôtel Métropole
hotel,Hôtel Faidherbe,50.7237644,1.6028814,62160,0.05,Hôtel Faidherbe
hotel,Hôtel Alexandra,50.7253447,1.6035628,62160,0.05,Hôtel Alexandra
hotel,Hôtel Victor Hugo,49.8932544,2.3044239,80021,0.05,Hôtel Victor Hugo
hotel,L'Abbaye (Hôtel),43.6857061,7.1029843,06044,0.05,L'Abbaye 
hotel,La Prairie (Hôtel),45.1190546,5.5367531,38225,0.05,La Prairie 
hotel,Henri IV (Hôtel),48.8481775,2.3490716,75056,0.05,Henri IV 
hotel,Hôtel du Manoir,48.4893289,2.69774,77096,0.05,Hôtel du Manoir
hotel,Hôtel Les Bruyères,43.5289276,6.9278951,06079,0.05,Hôtel Les Bruyères
hotel,Golf Park Hôtel,43.5365985,6.9441358,06079,0.05,Golf Park Hôtel
hotel,Le Rivage (Hôtel),43.5374659,6.9443219,06079,0.05,Le Rivage 
hotel,L'Hostellerie Du Golf (Hôtel),43.5363062,6.9437556,06079,0.05,L'Hostellerie Du Golf 
hotel,l'Ilot du Golf (Hôtel),43.5385746,6.9441351,06079,0.05,l'Ilot du Golf 
hotel,Ermitage du Riou (Hôtel),43.5267917,6.9447265,06079,0.05,Ermitage du Riou 
hotel,Hôtel La Calanque,43.5243596,6.9422452,06079,0.05,Hôtel La Calanque
hotel,Hôtel Le 8,43.5237712,6.9415695,06079,0.05,Hôtel Le 8
hotel,Hostellerie Victoria (Hôtel),43.4849856,-1.5544232,64122,0.05,Hostellerie Victoria 
hotel,Ibis Budjet (Hôtel),48.7316167,2.3719584,94054,0.05,Ibis Budjet 
hotel,accord Hotel,43.4818119,-1.559779,64122,0.05,accord Hotel
hotel,Holiday Inn Express (Hôtel),48.7787434,2.2126571,78640,0.05,Holiday Inn Express 
hotel,Hôtel de France,45.4594142,3.5418558,63353,0.05,Hôtel de France
hotel,Vittel Golf Ermitage (Hôtel),48.2118926,5.9499124,88516,0.05,Vittel Golf Ermitage 
hotel,Best Western (Hôtel),43.4765176,-1.5624959,64122,0.05,Best Western 
hotel,L'Amirauté (Hôtel),49.3427039,0.100235,14699,0.05,L'Amirauté 
hotel,Hôtel Amaia,43.4765292,-1.5622492,64122,0.05,Hôtel Amaia
hotel,La Maison Blanche (Hôtel),48.8226147,2.3587102,75056,0.05,La Maison Blanche 
hotel,Hôtel de la Cathédrale,49.2521368,4.0291533,51454,0.05,Hôtel de la Cathédrale
hotel,La Mangeoire (Hôtel),48.2392519,4.3007942,10249,0.05,La Mangeoire 
hotel,Grand Tonic Hôtel,43.4845262,-1.5568936,64122,0.05,Grand Tonic Hôtel
hotel,Village Vacances Revea (Hôtel),44.2247101,3.8009717,48155,0.05,Village Vacances Revea 
hotel,Citadines (Hôtel),43.5559222,7.0165731,06029,0.05,Citadines 
hotel,Le Relais de Vellinus (Hôtel),44.9783712,1.8363158,19019,0.05,Le Relais de Vellinus 
hotel,Le Bon Geours (Hôtel),43.6874406,-1.2287569,40261,0.05,Le Bon Geours 
hotel,Ibis Budget Fréjus Centre et Plage (Hôtel),43.4303437,6.7560505,83061,0.05,Ibis Budget Fréjus Centre et Plage 
hotel,Les Sables d'or (Hôtel),50.4835264,1.5909719,62261,0.05,Les Sables d'or 
hotel,L'oliveraie (Hôtel),45.6850541,-0.3264663,16102,0.05,L'oliveraie 
hotel,Cactus Hotel,48.8397426,2.3093903,75056,0.05,Cactus Hotel
hotel,Vecchia Toscana (Hôtel),48.8407106,2.3083777,75056,0.05,Vecchia Toscana 
hotel,Cap d'Antibes Beach Hotel,43.5613719,7.1179609,06004,0.05,Cap d'Antibes Beach Hotel
hotel,Orion Paris Haussmann (Hôtel),48.872989,2.3306457,75056,0.05,Orion Paris Haussmann 
hotel,L'île de la lagune (Hôtel),42.6094106,3.0358514,66171,0.05,L'île de la lagune 
hotel,Hôtel Les Trésoms Lake & Spa Resort,45.8896701,6.1368433,74010,0.05,Hôtel Les Trésoms Lake & Spa Resort
hotel,Le Lotti (Hôtel),48.8663131,2.3279889,75056,0.05,Le Lotti 
hotel,Villa la Marine (Hôtel),48.5980263,-4.5638294,29101,0.05,Villa la Marine 
hotel,Mas des Barres (Hôtel),43.5147839,4.3967321,13096,0.05,Mas des Barres 
hotel,Grand Hotel,45.142736,5.8297614,38422,0.05,Grand Hotel
hotel,Thermotel (Hôtel),45.1414489,5.8284519,38422,0.05,Thermotel 
hotel,Les Bartavelles (Hôtel),44.5420353,6.4793544,05045,0.05,Les Bartavelles 
hotel,Hôtel Etap,48.8867194,2.2032009,92050,0.05,Hôtel Etap
hotel,Première Classe (Hôtel),48.7988246,1.955024,78490,0.05,Première Classe 
hotel,Les Palmiers (Hôtel),43.451089,4.4251731,13096,0.05,Les Palmiers 
hotel,Hôtel Les Bains,49.2896878,-0.1312137,14117,0.05,Hôtel Les Bains
hotel,La Clef des Champs (Hôtel),45.1030882,1.572796,19093,0.05,La Clef des Champs 
hotel,Hôtel Normandie,47.9963553,0.1931173,72181,0.05,Hôtel Normandie
hotel,Hôtel Paris Barcelone,42.6967165,2.8802307,66136,0.05,Hôtel Paris Barcelone
hotel,Ashley Hôtel,47.9961897,0.1925053,72181,0.05,Ashley Hôtel
hotel,Hôtel Ritz,48.8679858,2.3288795,75056,0.05,Hôtel Ritz
hotel,Kyriad (Hôtel),48.4665837,-2.5116981,22093,0.05,Kyriad 
hotel,Château Hochberg (Hôtel),48.9266998,7.3636883,67538,0.05,Château Hochberg 
hotel,Le Cygne (Hôtel),44.9188336,0.9242231,24067,0.05,Le Cygne 
hotel,Castellu (Hôtel),42.5503525,9.4464329,2B148,0.05,Castellu 
hotel,Les Oliviers (Hôtel),42.537478,9.4725852,2B148,0.05,Les Oliviers 
hotel,L'Albatros (Hôtel),45.8283367,-1.1982346,17411,0.05,L'Albatros 
hotel,Hôtel de Paris,44.919329,0.9269068,24067,0.05,Hôtel de Paris
hotel,Les Deux Girafes (Hôtel),48.8638516,2.3750026,75056,0.05,Les Deux Girafes 
hotel,Royal Vézère (Hôtel),44.9182145,0.9263797,24067,0.05,Royal Vézère 
hotel,Mer & forêt (Hôtel),45.8366826,-1.2034099,17411,0.05,Mer & forêt 
hotel,St Tro' (Hôtel),45.8437378,-1.2097702,17411,0.05,St Tro' 
hotel,Hôtel d'Aramont,49.3100108,2.7275314,60667,0.05,Hôtel d'Aramont
